count,latitude,longitude,yaw,cmd,pwm,voltage,current,power,energy,distance,heading_diff,waypoint_num
0.1,34.7950179,135.6401442,170.6152841082238,4,50,11.3425,0.291,3.325,0.0033250000000000003,7339.226696762887,-67.08461180411715,0
0.2,34.7949877,135.6401508,170.61547535352057,4,50,11.3475,0.296,3.325,0.0066500000000000005,7340.597657976428,-67.0603805855854,0
0.30000000000000004,34.7949877,135.6401508,170.61547535352057,4,50,11.34625,0.298,3.4,0.01005,7340.597657976428,-67.0603805855854,0
0.4,34.7949877,135.6401508,170.61547535352057,4,50,11.34375,0.291,3.325,0.013375,7340.597657976428,-67.0603805855854,0
0.5,34.7949727,135.6401541,170.61666380643612,4,50,11.34875,0.296,3.35,0.016725,7341.281035057068,-67.04944575616435,0
0.6,34.7949727,135.6401541,170.61666380643612,4,50,11.34625,0.296,3.35,0.020075,7341.281035057068,-67.04944575616435,0
0.7,34.7949727,135.6401541,170.61666380643612,4,50,11.34625,0.29,3.275,0.02335,7341.281035057068,-67.04944575616435,0
0.7999999999999999,34.7949425,135.6401607,170.61632229697764,4,50,11.34625,0.308,3.475,0.026824999999999998,7342.65397578805,-67.02469551349698,0
0.8999999999999999,34.7949425,135.6401607,170.61632229697764,4,50,11.345,0.294,3.325,0.03015,7342.65397578805,-67.02469551349698,0
0.9999999999999999,34.7949425,135.6401607,170.61632229697764,4,50,11.34625,0.299,3.4,0.033549999999999996,7342.65397578805,-67.02469551349698,0
1.0999999999999999,34.7949425,135.6401607,170.61632229697764,4,50,11.3475,0.293,3.35,0.036899999999999995,7342.65397578805,-67.02469551349698,0
1.2,34.7949122,135.6401674,170.61632229697764,4,50,11.345,0.291,3.325,0.040225,7344.039742027812,-67.0002283506121,0
1.3,34.7949122,135.6401674,170.61632229697764,4,50,11.34375,0.3,3.35,0.043574999999999996,7344.039742027812,-67.0002283506121,0
1.4000000000000001,34.7949122,135.6401674,170.61632229697764,4,50,11.3475,0.29,3.275,0.046849999999999996,7344.039742027812,-67.0002283506121,0
1.5000000000000002,34.7948972,135.6401707,170.61124063623515,4,50,11.3475,0.296,3.35,0.050199999999999995,7344.724759470127,-66.98303482753907,0
1.6000000000000003,34.7948972,135.6401707,170.61124063623515,4,50,11.3475,0.293,3.325,0.053524999999999996,7344.724759470127,-66.98303482753907,0
1.7000000000000004,34.7948972,135.6401707,170.61124063623515,4,50,11.34625,0.293,3.35,0.056874999999999995,7344.724759470127,-66.98303482753907,0
1.8000000000000005,34.7948668,135.6401774,170.61124063623515,4,50,11.34625,0.298,3.4,0.060274999999999995,7346.115127284332,-66.95849711164692,0
1.9000000000000006,34.7948668,135.6401774,170.61124063623515,4,50,11.34875,0.291,3.325,0.06359999999999999,7346.115127284332,-66.95849711164692,0
2.0000000000000004,34.7948668,135.6401774,170.61124063623515,4,50,11.34625,0.3,3.4,0.06699999999999999,7346.115127284332,-66.95849711164692,0
2.1000000000000005,34.7948668,135.6401774,170.61124063623515,4,50,11.345,0.3,3.4,0.07039999999999999,7346.115127284332,-66.95849711164692,0
2.2000000000000006,34.7948518,135.6401807,170.60110463550686,4,50,11.345,0.29,3.275,0.07367499999999999,7346.801129923562,-66.93625612350708,0
2.3000000000000007,34.7948518,135.6401807,170.60110463550686,4,50,11.3475,0.29,3.275,0.07694999999999999,7346.801129923562,-66.93625612350708,0
2.400000000000001,34.7948518,135.6401807,170.60110463550686,4,50,11.34625,0.294,3.325,0.08027499999999999,7346.801129923562,-66.93625612350708,0
2.500000000000001,34.7948216,135.6401874,170.5995883335111,4,50,11.34625,0.289,3.275,0.08354999999999999,7348.188248311986,-66.9103848231998,0
2.600000000000001,34.7948216,135.6401874,170.5995883335111,4,50,11.345,0.289,3.275,0.08682499999999999,7348.188248311986,-66.9103848231998,0
2.700000000000001,34.7948216,135.6401874,170.5995883335111,4,50,11.3475,0.293,3.325,0.09014999999999998,7348.188248311986,-66.9103848231998,0
2.800000000000001,34.7947913,135.6401942,170.59579074833258,4,50,11.345,0.29,3.275,0.09342499999999998,7349.588202038441,-66.8821740814432,0
2.9000000000000012,34.7947913,135.6401942,170.59579074833258,4,50,11.34875,0.296,3.35,0.09677499999999999,7349.588202038441,-66.8821740814432,0
3.0000000000000013,34.7947913,135.6401942,170.59579074833258,4,50,11.34375,0.295,3.35,0.10012499999999999,7349.588202038441,-66.8821740814432,0
3.1000000000000014,34.7947913,135.6401942,170.59579074833258,4,50,11.34625,0.293,3.325,0.10344999999999999,7349.588202038441,-66.8821740814432,0
3.2000000000000015,34.7947761,135.6401975,170.59598199362935,4,50,11.34625,0.295,3.35,0.10679999999999999,7350.281099196985,-66.87010310228102,0
3.3000000000000016,34.7947761,135.6401975,170.59598199362935,4,50,11.345,0.296,3.35,0.11015,7350.281099196985,-66.87010310228102,0
3.4000000000000017,34.7947761,135.6401975,170.59598199362935,4,50,11.34625,0.296,3.35,0.1135,7350.281099196985,-66.87010310228102,0
3.5000000000000018,34.7947459,135.6402042,170.59598199362935,4,50,11.34625,0.294,3.325,0.116825,7351.671517352114,-66.84577127791722,0
3.600000000000002,34.7947459,135.6402042,170.59598199362935,4,50,11.34625,0.301,3.4,0.120225,7351.671517352114,-66.84577127791722,0
3.700000000000002,34.7947459,135.6402042,170.59598199362935,4,50,11.345,0.284,3.225,0.12345,7351.671517352114,-66.84577127791722,0
3.800000000000002,34.7947157,135.6402109,170.5938509746083,4,50,11.34625,0.318,3.6,0.12705,7353.063250638844,-66.81931768519057,0
3.900000000000002,34.7947157,135.6402109,170.5938509746083,4,50,11.34375,0.291,3.325,0.130375,7353.063250638844,-66.81931768519057,0
4.000000000000002,34.7947157,135.6402109,170.5938509746083,4,50,11.34625,0.29,3.275,0.13365,7353.063250638844,-66.81931768519057,0
4.100000000000001,34.7947157,135.6402109,170.5938509746083,4,50,11.34625,0.299,3.4,0.13704999999999998,7353.063250638844,-66.81931768519057,0
4.200000000000001,34.7947006,135.6402143,170.59394659725666,4,50,11.345,0.294,3.325,0.14037499999999997,7353.764054468475,-66.80726401185262,0
4.300000000000001,34.7947006,135.6402143,170.59394659725666,4,50,11.34625,0.303,3.45,0.14382499999999998,7353.764054468475,-66.80726401185262,0
4.4,34.7947006,135.6402143,170.59394659725666,4,50,11.345,0.291,3.325,0.14714999999999998,7353.764054468475,-66.80726401185262,0
4.5,34.7946706,135.640221,170.5935777670415,4,50,11.34625,0.291,3.325,0.15047499999999997,7355.15246793936,-66.78275503068954,0
4.6,34.7946706,135.640221,170.5935777670415,4,50,11.345,0.304,3.45,0.15392499999999998,7355.15246793936,-66.78275503068954,0
4.699999999999999,34.7946706,135.640221,170.5935777670415,4,50,11.34625,0.296,3.35,0.15727499999999997,7355.15246793936,-66.78275503068954,0
4.799999999999999,34.7946404,135.6402277,170.6012548996686,4,50,11.3425,0.304,3.45,0.16072499999999998,7356.547476225663,-66.76613269479995,0
4.899999999999999,34.7946404,135.6402277,170.6012548996686,4,50,11.34625,0.305,3.45,0.164175,7356.547476225663,-66.76613269479995,0
4.999999999999998,34.7946404,135.6402277,170.6012548996686,4,50,11.345,0.299,3.275,0.16745,7356.547476225663,-66.76613269479995,0
5.099999999999998,34.7946404,135.6402277,170.6012548996686,4,50,11.34625,0.296,3.35,0.17079999999999998,7356.547476225663,-66.76613269479995,0
5.1999999999999975,34.7946252,135.6402311,170.60916425872747,4,50,11.345,0.298,3.4,0.17419999999999997,7357.252567854317,-66.76182011997868,0
5.299999999999997,34.7946252,135.6402311,170.60916425872747,4,50,11.3475,0.295,3.35,0.17754999999999996,7357.252567854317,-66.76182011997868,0
5.399999999999997,34.7946252,135.6402311,170.60916425872747,4,50,11.34375,0.295,3.325,0.18087499999999995,7357.252567854317,-66.76182011997868,0
5.4999999999999964,34.794595,135.6402378,170.61484697611692,4,50,11.34625,0.298,3.4,0.18427499999999994,7358.649548729993,-66.74321730221489,0
5.599999999999996,34.794595,135.6402378,170.61484697611692,4,50,11.3475,0.296,3.35,0.18762499999999993,7358.649548729993,-66.74321730221489,0
5.699999999999996,34.794595,135.6402378,170.61484697611692,4,50,11.34375,0.301,3.4,0.19102499999999992,7358.649548729993,-66.74321730221489,0
5.799999999999995,34.7945647,135.6402445,170.61879482545717,4,50,11.3425,0.296,3.35,0.1943749999999999,7360.050502256926,-66.722804707969,0
5.899999999999995,34.7945647,135.6402445,170.61879482545717,4,50,11.35,0.298,3.4,0.1977749999999999,7360.050502256926,-66.722804707969,0
5.999999999999995,34.7945647,135.6402445,170.61879482545717,4,50,11.345,0.298,3.4,0.20117499999999988,7360.050502256926,-66.722804707969,0
6.099999999999994,34.7945647,135.6402445,170.61879482545717,4,50,11.34625,0.298,3.4,0.20457499999999987,7360.050502256926,-66.722804707969,0
6.199999999999994,34.7945495,135.6402479,170.62947724131908,4,50,11.345,0.301,3.4,0.20797499999999985,7360.75724768997,-66.7212769013592,0
6.299999999999994,34.7945495,135.6402479,170.62947724131908,4,50,11.34625,0.299,3.4,0.21137499999999984,7360.75724768997,-66.7212769013592,0
6.399999999999993,34.7945495,135.6402479,170.62947724131908,4,50,11.3475,0.298,3.4,0.21477499999999983,7360.75724768997,-66.7212769013592,0
6.499999999999993,34.7945193,135.6402546,170.62947724131908,4,50,11.345,0.291,3.325,0.21809999999999982,7362.157514282746,-66.69701460526989,0
6.5999999999999925,34.7945193,135.6402546,170.62947724131908,4,50,11.345,0.293,3.325,0.22142499999999982,7362.157514282746,-66.69701460526989,0
6.699999999999992,34.7945193,135.6402546,170.62947724131908,4,50,11.3475,0.294,3.325,0.2247499999999998,7362.157514282746,-66.69701460526989,0
6.799999999999992,34.7944894,135.6402619,167.94372391626501,4,50,11.345,0.3,3.4,0.2281499999999998,7363.604364863731,-63.98736394332171,0
6.8999999999999915,34.7944894,135.6402619,167.94372391626501,4,50,11.34625,0.295,3.45,0.2315999999999998,7363.604364863731,-63.98736394332171,0
6.999999999999991,34.7944894,135.6402619,167.94372391626501,4,50,11.3475,0.299,3.4,0.2349999999999998,7363.604364863731,-63.98736394332171,0
7.099999999999991,34.7944894,135.6402619,167.94372391626501,4,50,11.3475,0.31,3.325,0.2383249999999998,7363.604364863731,-63.98736394332171,0
7.19999999999999,34.7944753,135.6402687,149.99069462629154,4,50,11.3425,0.308,3.475,0.2417999999999998,7364.585302834412,-46.02364727253274,0
7.29999999999999,34.7944753,135.6402687,149.99069462629154,4,50,11.3475,0.289,3.275,0.2450749999999998,7364.585302834412,-46.02364727253274,0
7.39999999999999,34.7944753,135.6402687,149.99069462629154,4,50,11.345,0.296,3.35,0.24842499999999978,7364.585302834412,-46.02364727253274,0
7.499999999999989,34.7944498,135.6402896,141.31379988962578,4,50,11.34625,0.299,3.4,0.2518249999999998,7367.123934310044,-37.32891552627818,0
7.599999999999989,34.7944498,135.6402896,141.31379988962578,1,50,11.345,0.29,3.275,0.25509999999999977,7367.123934310044,-37.32891552627818,0
7.699999999999989,34.7944498,135.6402896,141.31379988962578,1,50,11.34625,0.298,3.4,0.2584999999999998,7367.123934310044,-37.32891552627818,0
7.799999999999988,34.794427,135.6403148,137.84674122541395,1,50,11.34375,0.311,3.525,0.2620249999999998,7369.972743012552,-33.84704317631524,0
7.899999999999988,34.794427,135.6403148,137.84674122541395,1,50,11.3475,0.294,3.325,0.2653499999999998,7369.972743012552,-33.84704317631524,0
7.999999999999988,34.794427,135.6403148,137.84674122541395,1,50,11.3475,0.294,3.325,0.26867499999999983,7369.972743012552,-33.84704317631524,0
8.099999999999987,34.794427,135.6403148,137.84674122541395,1,50,11.345,0.293,3.325,0.27199999999999985,7369.972743012552,-33.84704317631524,0
8.199999999999987,34.7944157,135.6403276,137.8480253009779,1,50,11.34625,0.296,3.35,0.2753499999999999,7371.412409102391,-33.841043249766194,0
8.299999999999986,34.7944157,135.6403276,137.8480253009779,1,50,11.3475,0.291,3.325,0.2786749999999999,7371.412409102391,-33.841043249766194,0
8.399999999999986,34.7944157,135.6403276,137.8480253009779,1,50,11.34875,0.29,3.275,0.28194999999999987,7371.412409102391,-33.841043249766194,0
8.499999999999986,34.7943933,135.6403531,137.83111375259296,1,50,11.345,0.294,3.325,0.2852749999999999,7374.277847379463,-33.809722905242886,0
8.599999999999985,34.7943933,135.6403531,137.83111375259296,1,50,11.34375,0.294,3.325,0.2885999999999999,7374.277847379463,-33.809722905242886,0
8.699999999999985,34.7943933,135.6403531,137.83111375259296,1,50,11.34625,0.295,3.35,0.29194999999999993,7374.277847379463,-33.809722905242886,0
8.799999999999985,34.7943708,135.6403788,137.81835495922337,1,50,11.345,0.295,3.35,0.29529999999999995,7377.1641944801895,-33.7825171774528,0
8.899999999999984,34.7943708,135.6403788,137.81835495922337,1,50,11.34625,0.29,3.275,0.2985749999999999,7377.1641944801895,-33.7825171774528,0
8.999999999999984,34.7943708,135.6403788,137.81835495922337,1,50,11.34625,0.299,3.4,0.30197499999999994,7377.1641944801895,-33.7825171774528,0
9.099999999999984,34.7943708,135.6403788,137.81835495922337,1,50,11.3475,0.293,3.325,0.30529999999999996,7377.1641944801895,-33.7825171774528,0
9.199999999999983,34.7943605,135.6403926,125.49366109252888,1,50,11.34625,0.295,3.35,0.30865,7378.666348144471,-21.451565512116854,0
9.299999999999983,34.7943605,135.6403926,125.49366109252888,1,50,11.345,0.308,3.475,0.312125,7378.666348144471,-21.451565512116854,0
9.399999999999983,34.7943605,135.6403926,125.49366109252888,1,50,11.34375,0.29,3.275,0.31539999999999996,7378.666348144471,-21.451565512116854,0
9.499999999999982,34.7943457,135.6404255,125.49366109252888,1,50,11.34625,0.295,3.35,0.31875,7381.985428357752,-21.444838727071133,0
9.599999999999982,34.7943457,135.6404255,125.49366109252888,1,50,11.3425,0.291,3.4,0.32215,7381.985428357752,-21.444838727071133,0
9.699999999999982,34.7943457,135.6404255,125.49366109252888,1,50,11.345,0.3,3.4,0.32555,7381.985428357752,-21.444838727071133,0
9.799999999999981,34.7943334,135.6404596,114.93948886248509,1,50,11.345,0.295,3.35,0.3289,7385.343876499563,-10.886249004682018,0
9.89999999999998,34.7943334,135.6404596,114.93948886248509,1,50,11.34625,0.294,3.325,0.33222500000000005,7385.343876499563,-10.886249004682018,0
9.99999999999998,34.7943334,135.6404596,114.93948886248509,1,50,11.3475,0.299,3.4,0.33562500000000006,7385.343876499563,-10.886249004682018,0
10.09999999999998,34.7943334,135.6404596,114.93948886248509,1,50,11.34625,0.298,3.4,0.3390250000000001,7385.343876499563,-10.886249004682018,0
10.19999999999998,34.7943273,135.6404766,114.84165323281383,1,50,11.3425,0.298,3.4,0.3424250000000001,7387.017332440807,-10.786239400464865,0
10.29999999999998,34.7943273,135.6404766,114.84165323281383,1,50,11.34625,0.291,3.325,0.3457500000000001,7387.017332440807,-10.786239400464865,0
10.399999999999979,34.7943273,135.6404766,114.84165323281383,1,50,11.345,0.299,3.275,0.3490250000000001,7387.017332440807,-10.786239400464865,0
10.499999999999979,34.7943153,135.6405113,114.37009014232699,1,50,11.3475,0.293,3.325,0.3523500000000001,7390.421039237409,-10.310619859155437,0
10.599999999999978,34.7943153,135.6405113,114.37009014232699,1,50,11.34375,0.293,3.325,0.35567500000000013,7390.421039237409,-10.310619859155437,0
10.699999999999978,34.7943153,135.6405113,114.37009014232699,1,50,11.345,0.295,3.35,0.35902500000000015,7390.421039237409,-10.310619859155437,0
10.799999999999978,34.7943094,135.6405284,112.43868339977662,1,50,11.34375,0.293,3.325,0.36235000000000017,7392.09801933373,-8.377226838233824,0
10.899999999999977,34.7943094,135.6405284,112.43868339977662,1,50,11.34625,0.291,3.325,0.3656750000000002,7392.09801933373,-8.377226838233824,0
10.999999999999977,34.7943094,135.6405284,112.43868339977662,1,50,11.34625,0.299,3.35,0.3690250000000002,7392.09801933373,-8.377226838233824,0
11.099999999999977,34.7943094,135.6405284,112.43868339977662,1,50,11.345,0.299,3.4,0.37242500000000023,7392.09801933373,-8.377226838233824,0
11.199999999999976,34.7943006,135.6405641,98.85452997088846,1,50,11.34375,0.291,3.325,0.37575000000000025,7395.504392840153,5.208125924353155,0
11.299999999999976,34.7943006,135.6405641,98.85452997088846,1,50,11.3475,0.294,3.325,0.3790750000000003,7395.504392840153,5.208125924353155,0
11.399999999999975,34.7943006,135.6405641,98.85452997088846,1,50,11.34625,0.293,3.325,0.3824000000000003,7395.504392840153,5.208125924353155,0
11.499999999999975,34.7942998,135.6406013,86.71233875881671,1,50,11.345,0.296,3.35,0.3857500000000003,7398.828575740429,17.344562432015543,0
11.599999999999975,34.7942998,135.6406013,86.71233875881671,1,50,11.345,0.299,3.4,0.38915000000000033,7398.828575740429,17.344562432015543,0
11.699999999999974,34.7942998,135.6406013,86.71233875881671,1,50,11.345,0.296,3.325,0.39247500000000035,7398.828575740429,17.344562432015543,0
11.799999999999974,34.7943025,135.6406199,76.83665703035449,1,50,11.345,0.295,3.35,0.39582500000000037,7400.407285159632,27.214775310621302,0
11.899999999999974,34.7943025,135.6406199,76.83665703035449,1,50,11.34875,0.294,3.325,0.3991500000000004,7400.407285159632,27.214775310621302,0
11.999999999999973,34.7943025,135.6406199,76.83665703035449,1,50,11.345,0.298,3.325,0.4024750000000004,7400.407285159632,27.214775310621302,0
12.099999999999973,34.7943025,135.6406199,76.83665703035449,1,50,11.34375,0.294,3.325,0.40580000000000044,7400.407285159632,27.214775310621302,0
12.199999999999973,34.7943123,135.6406555,68.8213890582095,1,50,11.34625,0.295,3.35,0.40915000000000046,7403.30456827512,35.21570850219715,0
12.299999999999972,34.7943123,135.6406555,68.8213890582095,1,50,11.34375,0.294,3.325,0.4124750000000005,7403.30456827512,35.21570850219715,0
12.399999999999972,34.7943123,135.6406555,68.8213890582095,1,50,11.345,0.295,3.35,0.4158250000000005,7403.30456827512,35.21570850219715,0
12.499999999999972,34.7943264,135.6406888,68.8213890582095,1,50,11.345,0.301,3.4,0.4192250000000005,7405.882635901628,35.19818545195992,0
12.599999999999971,34.7943264,135.6406888,68.8213890582095,1,50,11.345,0.295,3.35,0.42257500000000053,7405.882635901628,35.19818545195992,0
12.69999999999997,34.7943264,135.6406888,68.8213890582095,1,50,11.34625,0.299,3.4,0.42597500000000055,7405.882635901628,35.19818545195992,0
12.79999999999997,34.794334,135.6407052,64.43123715785963,1,50,11.34625,0.313,3.575,0.42955000000000054,7407.134971679119,39.57916356575699,0
12.89999999999997,34.794334,135.6407052,64.43123715785963,1,50,11.34375,0.296,3.35,0.43290000000000056,7407.134971679119,39.57916356575699,0
12.99999999999997,34.794334,135.6407052,64.43123715785963,1,50,11.345,0.293,3.325,0.4362250000000006,7407.134971679119,39.57916356575699,0
13.09999999999997,34.794334,135.6407052,64.43123715785963,1,50,11.3475,0.3,3.4,0.4396250000000006,7407.134971679119,39.57916356575699,0
13.199999999999969,34.7943494,135.6407375,64.43123715785963,1,50,11.3475,0.294,3.325,0.4429500000000006,7409.590445089559,39.56074391559846,0
13.299999999999969,34.7943494,135.6407375,64.43123715785963,1,50,11.34625,0.296,3.35,0.44630000000000064,7409.590445089559,39.56074391559846,0
13.399999999999968,34.7943494,135.6407375,64.43123715785963,1,50,11.34375,0.301,3.4,0.44970000000000065,7409.590445089559,39.56074391559846,0
13.499999999999968,34.7943708,135.6407641,42.437140105826465,1,50,11.34375,0.296,3.325,0.4530250000000007,7411.379905019979,61.53239620249901,0
13.599999999999968,34.7943708,135.6407641,42.437140105826465,3,50,11.3475,0.299,3.4,0.4564250000000007,7411.379905019979,61.53239620249901,0
13.699999999999967,34.7943708,135.6407641,42.437140105826465,3,50,11.3475,0.295,3.35,0.4597750000000007,7411.379905019979,61.53239620249901,0
